nohup: ignoring input
Starting......
total length:  5000
( 1173  /  5000 )...... Spent time: 4.44322943687439
( 1174  /  5000 )...... Spent time: 5.4104228019714355
( 1175  /  5000 )...... Spent time: 6.067090034484863
( 1176  /  5000 )...... Spent time: 4.552599191665649
( 1177  /  5000 )...... Spent time: 5.416033029556274
( 1178  /  5000 )...... Spent time: 3.7797462940216064
( 1179  /  5000 )...... Spent time: 4.127092361450195
( 1180  /  5000 )...... Spent time: 5.80419921875
( 1181  /  5000 )...... Spent time: 5.668685436248779
( 1182  /  5000 )...... Spent time: 3.9561355113983154
( 1183  /  5000 )...... Spent time: 4.935941457748413
( 1184  /  5000 )...... Spent time: 5.312756299972534
( 1185  /  5000 )...... Spent time: 3.7022244930267334
( 1186  /  5000 )...... Spent time: 4.103058099746704
( 1187  /  5000 )...... Spent time: 7.464637041091919
( 1188  /  5000 )...... Spent time: 3.5984039306640625
( 1189  /  5000 )...... Spent time: 5.4013073444366455
( 1190  /  5000 )...... Spent time: 6.0290210247039795
( 1191  /  5000 )...... Spent time: 6.016566276550293
( 1192  /  5000 )...... Spent time: 5.050978660583496
( 1193  /  5000 )...... Spent time: 7.525003910064697
( 1194  /  5000 )...... Spent time: 5.541712045669556
( 1195  /  5000 )...... Spent time: 5.639404058456421
( 1196  /  5000 )...... Spent time: 5.127786636352539
( 1197  /  5000 )...... Spent time: 4.806757211685181
( 1198  /  5000 )...... Spent time: 6.36186671257019
( 1199  /  5000 )...... Spent time: 4.9432525634765625
( 1200  /  5000 )...... Spent time: 4.553300380706787
( 1201  /  5000 )...... Spent time: 6.019676685333252
( 1202  /  5000 )...... Spent time: 5.75207781791687
( 1203  /  5000 )...... Spent time: 4.277935743331909
( 1204  /  5000 )...... Spent time: 4.198652505874634
( 1205  /  5000 )...... Spent time: 5.85188889503479
( 1206  /  5000 )...... Spent time: 4.440492868423462
( 1207  /  5000 )...... Spent time: 4.314291000366211
( 1208  /  5000 )...... Spent time: 4.620329141616821
( 1209  /  5000 )...... Spent time: 6.514870882034302
( 1210  /  5000 )...... Spent time: 5.377586126327515
( 1211  /  5000 )...... Spent time: 4.480473279953003
( 1212  /  5000 )...... Spent time: 5.035135269165039
( 1213  /  5000 )...... Spent time: 4.254815578460693
( 1214  /  5000 )...... Spent time: 5.207164287567139
( 1215  /  5000 )...... Spent time: 4.513198375701904
( 1216  /  5000 )...... Spent time: 6.1061320304870605
( 1217  /  5000 )...... Spent time: 5.316899299621582
( 1218  /  5000 )...... Spent time: 6.473752498626709
( 1219  /  5000 )...... Spent time: 4.940624475479126
( 1220  /  5000 )...... Spent time: 5.576890468597412
( 1221  /  5000 )...... Spent time: 6.5602195262908936
( 1222  /  5000 )...... Spent time: 5.7660253047943115
( 1223  /  5000 )...... Spent time: 4.989504337310791
( 1224  /  5000 )...... Spent time: 6.021898984909058
( 1225  /  5000 )...... Spent time: 4.652441024780273
( 1226  /  5000 )...... Spent time: 5.928667306900024
( 1227  /  5000 )...... Spent time: 3.815051317214966
( 1228  /  5000 )...... Spent time: 4.750654220581055
( 1229  /  5000 )...... Spent time: 5.581406116485596
( 1230  /  5000 )...... Spent time: 5.236995697021484
( 1231  /  5000 )...... Spent time: 4.101576328277588
( 1232  /  5000 )...... Spent time: 6.665850400924683
( 1233  /  5000 )...... Spent time: 5.1252524852752686
( 1234  /  5000 )...... Spent time: 4.029106616973877
( 1235  /  5000 )...... Spent time: 5.369996786117554
( 1236  /  5000 )...... Spent time: 4.7808496952056885
( 1237  /  5000 )...... Spent time: 5.3055419921875
( 1238  /  5000 )...... Spent time: 6.347169399261475
( 1239  /  5000 )...... Spent time: 4.19595193862915
( 1240  /  5000 )...... Spent time: 4.717946529388428
( 1241  /  5000 )...... Spent time: 5.026454925537109
( 1242  /  5000 )...... Spent time: 6.457470655441284
( 1243  /  5000 )...... Spent time: 5.163952112197876
( 1244  /  5000 )...... Spent time: 6.066880941390991
( 1245  /  5000 )...... Spent time: 5.91940712928772
( 1246  /  5000 )...... Spent time: 4.843699932098389
( 1247  /  5000 )...... Spent time: 4.925881862640381
( 1248  /  5000 )...... Spent time: 5.7850823402404785
( 1249  /  5000 )...... Spent time: 3.498753547668457
( 1250  /  5000 )...... Spent time: 5.1761908531188965
( 1251  /  5000 )...... Spent time: 5.238275766372681
25 %,  accuracy: [0]
( 1252  /  5000 )...... Spent time: 6.403968334197998
( 1253  /  5000 )...... Spent time: 3.82950496673584
( 1254  /  5000 )...... Spent time: 4.172662734985352
( 1255  /  5000 )...... Spent time: 5.979389667510986
( 1256  /  5000 )...... Spent time: 5.803520202636719
( 1257  /  5000 )...... Spent time: 5.332718133926392
( 1258  /  5000 )...... Spent time: 4.944259881973267
( 1259  /  5000 )...... Spent time: 3.8866477012634277
( 1260  /  5000 )...... Spent time: 4.675475835800171
( 1261  /  5000 )...... Spent time: 4.721930980682373
( 1262  /  5000 )...... Spent time: 4.519533157348633
( 1263  /  5000 )...... Spent time: 4.37222957611084
( 1264  /  5000 )...... Spent time: 5.821263074874878
( 1265  /  5000 )...... Spent time: 4.513944149017334
( 1266  /  5000 )...... Spent time: 4.351623773574829
( 1267  /  5000 )...... Spent time: 6.230267524719238
( 1268  /  5000 )...... Spent time: 5.279831886291504
( 1269  /  5000 )...... Spent time: 3.720627546310425
( 1270  /  5000 )...... Spent time: 6.163608074188232
( 1271  /  5000 )...... Spent time: 4.195016622543335
( 1272  /  5000 )...... Spent time: 5.831991672515869
( 1273  /  5000 )...... Spent time: 5.717023849487305
( 1274  /  5000 )...... Spent time: 8.09257435798645
( 1275  /  5000 )...... Spent time: 7.3035149574279785
( 1276  /  5000 )...... Spent time: 5.1009886264801025
( 1277  /  5000 )...... Spent time: 5.191051244735718
( 1278  /  5000 )...... Spent time: 5.050952672958374
( 1279  /  5000 )...... Spent time: 7.556699991226196
( 1280  /  5000 )...... Spent time: 4.586318492889404
( 1281  /  5000 )...... Spent time: 4.494526386260986
( 1282  /  5000 )...... Spent time: 4.153012752532959
( 1283  /  5000 )...... Spent time: 5.86823034286499
( 1284  /  5000 )...... Spent time: 6.229064464569092
( 1285  /  5000 )...... Spent time: 5.005589485168457
( 1286  /  5000 )...... Spent time: 5.590452671051025
( 1287  /  5000 )...... Spent time: 4.817489385604858
( 1288  /  5000 )...... Spent time: 5.765347003936768
( 1289  /  5000 )...... Spent time: 4.455715894699097
( 1290  /  5000 )...... Spent time: 4.284966707229614
( 1291  /  5000 )...... Spent time: 5.647070646286011
( 1292  /  5000 )...... Spent time: 6.4597437381744385
( 1293  /  5000 )...... Spent time: 7.108319997787476
( 1294  /  5000 )...... Spent time: 4.666775465011597
( 1295  /  5000 )...... Spent time: 4.934261083602905
( 1296  /  5000 )...... Spent time: 7.274435520172119
( 1297  /  5000 )...... Spent time: 6.01309871673584
( 1298  /  5000 )...... Spent time: 3.6129648685455322
( 1299  /  5000 )...... Spent time: 4.821767330169678
( 1300  /  5000 )...... Spent time: 5.747868061065674
( 1301  /  5000 )...... Spent time: 5.656229257583618
( 1302  /  5000 )...... Spent time: 4.354355573654175
( 1303  /  5000 )...... Spent time: 5.138715744018555
( 1304  /  5000 )...... Spent time: 6.135538101196289
( 1305  /  5000 )...... Spent time: 4.963316917419434
( 1306  /  5000 )...... Spent time: 6.493159532546997
( 1307  /  5000 )...... Spent time: 5.170550584793091
( 1308  /  5000 )...... Spent time: 5.026799201965332
( 1309  /  5000 )...... Spent time: 5.660861968994141
( 1310  /  5000 )...... Spent time: 4.120660781860352
( 1311  /  5000 )...... Spent time: 6.096984386444092
( 1312  /  5000 )...... Spent time: 4.192231893539429
( 1313  /  5000 )...... Spent time: 7.184630870819092
( 1314  /  5000 )...... Spent time: 4.536783695220947
( 1315  /  5000 )...... Spent time: 6.593583583831787
( 1316  /  5000 )...... Spent time: 4.248086214065552
( 1317  /  5000 )...... Spent time: 5.121338367462158
( 1318  /  5000 )...... Spent time: 5.8245837688446045
( 1319  /  5000 )...... Spent time: 3.884965419769287
( 1320  /  5000 )...... Spent time: 5.422623157501221
( 1321  /  5000 )...... Spent time: 5.068538665771484
( 1322  /  5000 )...... Spent time: 8.027148962020874
( 1323  /  5000 )...... Spent time: 6.285269737243652
( 1324  /  5000 )...... Spent time: 6.393259048461914
( 1325  /  5000 )...... Spent time: 6.920713424682617
( 1326  /  5000 )...... Spent time: 7.652666807174683
( 1327  /  5000 )...... Spent time: 5.856570243835449
( 1328  /  5000 )...... Spent time: 5.108426332473755
( 1329  /  5000 )...... Spent time: 5.981258869171143
( 1330  /  5000 )...... Spent time: 4.874041557312012
( 1331  /  5000 )...... Spent time: 6.322777509689331
( 1332  /  5000 )...... Spent time: 3.5767366886138916
( 1333  /  5000 )...... Spent time: 4.51007342338562
( 1334  /  5000 )...... Spent time: 7.275266408920288
( 1335  /  5000 )...... Spent time: 4.252150774002075
( 1336  /  5000 )...... Spent time: 6.179062843322754
( 1337  /  5000 )...... Spent time: 4.922035217285156
( 1338  /  5000 )...... Spent time: 4.590325832366943
( 1339  /  5000 )...... Spent time: 4.51415753364563
( 1340  /  5000 )...... Spent time: 4.652692794799805
( 1341  /  5000 )...... Spent time: 4.381910562515259
( 1342  /  5000 )...... Spent time: 7.433819055557251
( 1343  /  5000 )...... Spent time: 6.956207513809204
( 1344  /  5000 )...... Spent time: 3.885265827178955
( 1345  /  5000 )...... Spent time: 6.074189901351929
( 1346  /  5000 )...... Spent time: 5.996863603591919
( 1347  /  5000 )...... Spent time: 4.826026439666748
( 1348  /  5000 )...... Spent time: 4.449992418289185
( 1349  /  5000 )...... Spent time: 7.009142160415649
( 1350  /  5000 )...... Spent time: 4.964404821395874
( 1351  /  5000 )...... Spent time: 7.439725399017334
( 1352  /  5000 )...... Spent time: 4.097856044769287
( 1353  /  5000 )...... Spent time: 6.041609287261963
( 1354  /  5000 )...... Spent time: 6.45809006690979
( 1355  /  5000 )...... Spent time: 3.858454942703247
( 1356  /  5000 )...... Spent time: 4.634654760360718
( 1357  /  5000 )...... Spent time: 5.243794918060303
( 1358  /  5000 )...... Spent time: 6.859789609909058
( 1359  /  5000 )...... Spent time: 4.300896167755127
( 1360  /  5000 )...... Spent time: 4.284559488296509
( 1361  /  5000 )...... Spent time: 7.741258859634399
( 1362  /  5000 )...... Spent time: 6.195164203643799
( 1363  /  5000 )...... Spent time: 4.068748712539673
( 1364  /  5000 )...... Spent time: 5.667159557342529
( 1365  /  5000 )...... Spent time: 5.532682657241821
( 1366  /  5000 )...... Spent time: 3.7098639011383057
( 1367  /  5000 )...... Spent time: 6.2554097175598145
( 1368  /  5000 )...... Spent time: 6.512731313705444
( 1369  /  5000 )...... Spent time: 5.4209654331207275
( 1370  /  5000 )...... Spent time: 5.4314866065979
( 1371  /  5000 )...... Spent time: 4.4872727394104
( 1372  /  5000 )...... Spent time: 4.402074337005615
( 1373  /  5000 )...... Spent time: 5.007662534713745
( 1374  /  5000 )...... Spent time: 3.4344515800476074
( 1375  /  5000 )...... Spent time: 4.974774599075317
( 1376  /  5000 )...... Spent time: 6.1914873123168945
( 1377  /  5000 )...... Spent time: 4.353322267532349
( 1378  /  5000 )...... Spent time: 7.993524074554443
( 1379  /  5000 )...... Spent time: 5.771243572235107
( 1380  /  5000 )...... Spent time: 4.837905406951904
( 1381  /  5000 )...... Spent time: 4.941546678543091
( 1382  /  5000 )...... Spent time: 6.091022253036499
( 1383  /  5000 )...... Spent time: 4.178092002868652
( 1384  /  5000 )...... Spent time: 6.231525182723999
( 1385  /  5000 )...... Spent time: 5.634949207305908
( 1386  /  5000 )...... Spent time: 4.153303146362305
( 1387  /  5000 )...... Spent time: 3.4585561752319336
( 1388  /  5000 )...... Spent time: 4.584447145462036
( 1389  /  5000 )...... Spent time: 6.6890928745269775
( 1390  /  5000 )...... Spent time: 6.656736135482788
( 1391  /  5000 )...... Spent time: 5.277114629745483
( 1392  /  5000 )...... Spent time: 5.339937925338745
( 1393  /  5000 )...... Spent time: 5.466019153594971
( 1394  /  5000 )...... Spent time: 5.687587261199951
( 1395  /  5000 )...... Spent time: 3.9194908142089844
( 1396  /  5000 )...... Spent time: 4.233465671539307
( 1397  /  5000 )...... Spent time: 5.289910793304443
( 1398  /  5000 )...... Spent time: 4.701647996902466
( 1399  /  5000 )...... Spent time: 4.389682769775391
( 1400  /  5000 )...... Spent time: 5.1822075843811035
( 1401  /  5000 )...... Spent time: 5.530232667922974
( 1402  /  5000 )...... Spent time: 5.879515886306763
( 1403  /  5000 )...... Spent time: 4.9295313358306885
( 1404  /  5000 )...... Spent time: 8.149844884872437
( 1405  /  5000 )...... Spent time: 4.048299551010132
( 1406  /  5000 )...... Spent time: 5.482016563415527
( 1407  /  5000 )...... Spent time: 4.10655951499939
( 1408  /  5000 )...... Spent time: 5.8242573738098145
( 1409  /  5000 )...... Spent time: 5.231137037277222
( 1410  /  5000 )...... Spent time: 4.798753499984741
( 1411  /  5000 )...... Spent time: 3.756079912185669
( 1412  /  5000 )...... Spent time: 5.630488634109497
( 1413  /  5000 )...... Spent time: 6.27219557762146
( 1414  /  5000 )...... Spent time: 6.532078504562378
( 1415  /  5000 )...... Spent time: 5.410387277603149
( 1416  /  5000 )...... Spent time: 6.012208938598633
( 1417  /  5000 )...... Spent time: 7.010038614273071
( 1418  /  5000 )...... Spent time: 5.074528932571411
( 1419  /  5000 )...... Spent time: 6.752609968185425
( 1420  /  5000 )...... Spent time: 4.450315475463867
( 1421  /  5000 )...... Spent time: 5.300350666046143
( 1422  /  5000 )...... Spent time: 4.987372159957886
( 1423  /  5000 )...... Spent time: 6.717176914215088
( 1424  /  5000 )...... Spent time: 5.67721152305603
( 1425  /  5000 )...... Spent time: 3.5390875339508057
( 1426  /  5000 )...... Spent time: 4.099787473678589
( 1427  /  5000 )...... Spent time: 7.545120716094971
( 1428  /  5000 )...... Spent time: 4.891450881958008
( 1429  /  5000 )...... Spent time: 5.2121641635894775
( 1430  /  5000 )...... Spent time: 5.3660547733306885
( 1431  /  5000 )...... Spent time: 5.178880929946899
( 1432  /  5000 )...... Spent time: 4.811862945556641
( 1433  /  5000 )...... Spent time: 5.2999114990234375
( 1434  /  5000 )...... Spent time: 5.465961217880249
( 1435  /  5000 )...... Spent time: 4.88459849357605
( 1436  /  5000 )...... Spent time: 4.813551187515259
( 1437  /  5000 )...... Spent time: 4.591334819793701
( 1438  /  5000 )...... Spent time: 6.354050159454346
( 1439  /  5000 )...... Spent time: 3.839216947555542
( 1440  /  5000 )...... Spent time: 4.337727069854736
( 1441  /  5000 )...... Spent time: 5.224269866943359
( 1442  /  5000 )...... Spent time: 4.970370769500732
( 1443  /  5000 )...... Spent time: 3.9946701526641846
( 1444  /  5000 )...... Spent time: 6.324057579040527
( 1445  /  5000 )...... Spent time: 6.044966459274292
( 1446  /  5000 )...... Spent time: 6.007691383361816
( 1447  /  5000 )...... Spent time: 7.16089653968811
( 1448  /  5000 )...... Spent time: 5.147990942001343
( 1449  /  5000 )...... Spent time: 5.699814081192017
( 1450  /  5000 )...... Spent time: 5.511854887008667
( 1451  /  5000 )...... Spent time: 5.648725271224976
( 1452  /  5000 )...... Spent time: 3.5856542587280273
( 1453  /  5000 )...... Spent time: 3.8914904594421387
( 1454  /  5000 )...... Spent time: 4.155587673187256
( 1455  /  5000 )...... Spent time: 6.931197881698608
( 1456  /  5000 )...... Spent time: 3.7677059173583984
( 1457  /  5000 )...... Spent time: 6.700037717819214
( 1458  /  5000 )...... Spent time: 4.637745141983032
( 1459  /  5000 )...... Spent time: 5.293255090713501
( 1460  /  5000 )...... Spent time: 5.908167123794556
( 1461  /  5000 )...... Spent time: 5.318799018859863
( 1462  /  5000 )...... Spent time: 5.599910020828247
( 1463  /  5000 )...... Spent time: 4.499773263931274
( 1464  /  5000 )...... Spent time: 5.423384666442871
( 1465  /  5000 )...... Spent time: 8.172669649124146
( 1466  /  5000 )...... Spent time: 5.250443696975708
( 1467  /  5000 )...... Spent time: 5.737171173095703
( 1468  /  5000 )...... Spent time: 5.913363456726074
( 1469  /  5000 )...... Spent time: 6.128333568572998
( 1470  /  5000 )...... Spent time: 4.9943037033081055
( 1471  /  5000 )...... Spent time: 3.781848669052124
( 1472  /  5000 )...... Spent time: 4.5150933265686035
( 1473  /  5000 )...... Spent time: 4.462269306182861
( 1474  /  5000 )...... Spent time: 5.473358392715454
( 1475  /  5000 )...... Spent time: 6.296976327896118
( 1476  /  5000 )...... Spent time: 7.1450886726379395
( 1477  /  5000 )...... Spent time: 6.879666566848755
( 1478  /  5000 )...... Spent time: 6.3835508823394775
( 1479  /  5000 )...... Spent time: 4.295928239822388
( 1480  /  5000 )...... Spent time: 4.159379243850708
( 1481  /  5000 )...... Spent time: 4.2495598793029785
( 1482  /  5000 )...... Spent time: 4.6984336376190186
( 1483  /  5000 )...... Spent time: 4.674021244049072
( 1484  /  5000 )...... Spent time: 4.6301045417785645
( 1485  /  5000 )...... Spent time: 4.551263332366943
( 1486  /  5000 )...... Spent time: 5.503208637237549
( 1487  /  5000 )...... Spent time: 4.5370566844940186
( 1488  /  5000 )...... Spent time: 5.755892038345337
( 1489  /  5000 )...... Spent time: 6.590870380401611
( 1490  /  5000 )...... Spent time: 4.766088008880615
( 1491  /  5000 )...... Spent time: 6.376693964004517
( 1492  /  5000 )...... Spent time: 6.44028902053833
( 1493  /  5000 )...... Spent time: 4.349364995956421
( 1494  /  5000 )...... Spent time: 4.43278694152832
( 1495  /  5000 )...... Spent time: 3.717700719833374
( 1496  /  5000 )...... Spent time: 5.649908781051636
( 1497  /  5000 )...... Spent time: 5.695286750793457
( 1498  /  5000 )...... Spent time: 6.238023996353149
( 1499  /  5000 )...... Spent time: 4.105149269104004
( 1500  /  5000 )...... Spent time: 4.760702848434448
( 1501  /  5000 )...... Spent time: 5.354451894760132
30 %,  accuracy: [0]
( 1502  /  5000 )...... Spent time: 4.285061597824097
( 1503  /  5000 )...... Spent time: 4.900498867034912
( 1504  /  5000 )...... Spent time: 6.134867906570435
( 1505  /  5000 )...... Spent time: 4.273720741271973
( 1506  /  5000 )...... Spent time: 5.9585957527160645
( 1507  /  5000 )...... Spent time: 5.7125163078308105
( 1508  /  5000 )...... Spent time: 3.891427516937256
( 1509  /  5000 )...... Spent time: 5.2024359703063965
( 1510  /  5000 )...... Spent time: 4.983706951141357
( 1511  /  5000 )...... Spent time: 6.741229057312012
( 1512  /  5000 )...... Spent time: 5.951759576797485
( 1513  /  5000 )...... Spent time: 5.169180393218994
( 1514  /  5000 )...... Spent time: 4.666818380355835
( 1515  /  5000 )...... Spent time: 6.906085014343262
( 1516  /  5000 )...... Spent time: 5.409630298614502
( 1517  /  5000 )...... Spent time: 6.1931679248809814
( 1518  /  5000 )...... Spent time: 5.145704746246338
( 1519  /  5000 )...... Spent time: 5.808980226516724
( 1520  /  5000 )...... Spent time: 5.443267107009888
( 1521  /  5000 )...... Spent time: 4.893646478652954
( 1522  /  5000 )...... Spent time: 6.1640403270721436
( 1523  /  5000 )...... Spent time: 7.624302625656128
( 1524  /  5000 )...... Spent time: 4.79039454460144
( 1525  /  5000 )...... Spent time: 5.164391040802002
( 1526  /  5000 )...... Spent time: 3.9525671005249023
( 1527  /  5000 )...... Spent time: 4.5535969734191895
( 1528  /  5000 )...... Spent time: 6.755993366241455
( 1529  /  5000 )...... Spent time: 4.184357404708862
( 1530  /  5000 )...... Spent time: 4.868656873703003
( 1531  /  5000 )...... Spent time: 7.124067783355713
( 1532  /  5000 )...... Spent time: 3.8792386054992676
( 1533  /  5000 )...... Spent time: 4.9577796459198
( 1534  /  5000 )...... Spent time: 5.906064987182617
( 1535  /  5000 )...... Spent time: 4.8765034675598145
( 1536  /  5000 )...... Spent time: 4.778995752334595
( 1537  /  5000 )...... Spent time: 5.024609804153442
( 1538  /  5000 )...... Spent time: 5.309722185134888
( 1539  /  5000 )...... Spent time: 5.662171125411987
( 1540  /  5000 )...... Spent time: 5.521265268325806
( 1541  /  5000 )...... Spent time: 6.67920708656311
( 1542  /  5000 )...... Spent time: 5.992922782897949
( 1543  /  5000 )...... Spent time: 5.536601305007935
( 1544  /  5000 )...... Spent time: 4.3794310092926025
( 1545  /  5000 )...... Spent time: 4.6269824504852295
( 1546  /  5000 )...... Spent time: 4.674527883529663
( 1547  /  5000 )...... Spent time: 5.12481427192688
( 1548  /  5000 )...... Spent time: 7.126265287399292
( 1549  /  5000 )...... Spent time: 6.086406946182251
( 1550  /  5000 )...... Spent time: 4.506177186965942
( 1551  /  5000 )...... Spent time: 5.71099328994751
( 1552  /  5000 )...... Spent time: 4.845543384552002
( 1553  /  5000 )...... Spent time: 5.5176918506622314
( 1554  /  5000 )...... Spent time: 4.645211458206177
( 1555  /  5000 )...... Spent time: 4.634971380233765
( 1556  /  5000 )...... Spent time: 4.649405002593994
( 1557  /  5000 )...... Spent time: 3.8117101192474365
( 1558  /  5000 )...... Spent time: 5.483633995056152
( 1559  /  5000 )...... Spent time: 5.932525873184204
( 1560  /  5000 )...... Spent time: 4.862218379974365
( 1561  /  5000 )...... Spent time: 4.9689781665802
( 1562  /  5000 )...... Spent time: 5.209604024887085
( 1563  /  5000 )...... Spent time: 4.980728626251221
( 1564  /  5000 )...... Spent time: 4.582481622695923
( 1565  /  5000 )...... Spent time: 7.017216444015503
( 1566  /  5000 )...... Spent time: 6.427406311035156
( 1567  /  5000 )...... Spent time: 5.83003830909729
( 1568  /  5000 )...... Spent time: 4.828355073928833
( 1569  /  5000 )...... Spent time: 3.583667755126953
( 1570  /  5000 )...... Spent time: 4.825651168823242
( 1571  /  5000 )...... Spent time: 4.788909435272217
( 1572  /  5000 )...... Spent time: 4.405594110488892
( 1573  /  5000 )...... Spent time: 5.843071699142456
( 1574  /  5000 )...... Spent time: 5.686683893203735
( 1575  /  5000 )...... Spent time: 5.477597951889038
( 1576  /  5000 )...... Spent time: 5.579368352890015
( 1577  /  5000 )...... Spent time: 4.634723901748657
( 1578  /  5000 )...... Spent time: 5.5981764793396
( 1579  /  5000 )...... Spent time: 4.486165761947632
( 1580  /  5000 )...... Spent time: 7.962814569473267
( 1581  /  5000 )...... Spent time: 6.154620409011841
( 1582  /  5000 )...... Spent time: 3.98356556892395
( 1583  /  5000 )...... Spent time: 4.584024906158447
( 1584  /  5000 )...... Spent time: 4.752767324447632
( 1585  /  5000 )...... Spent time: 5.6935906410217285
( 1586  /  5000 )...... Spent time: 5.957772731781006
( 1587  /  5000 )...... Spent time: 4.88057804107666
( 1588  /  5000 )...... Spent time: 8.090433120727539
( 1589  /  5000 )...... Spent time: 3.980419397354126
( 1590  /  5000 )...... Spent time: 5.405909299850464
( 1591  /  5000 )...... Spent time: 4.47683310508728
( 1592  /  5000 )...... Spent time: 6.071504831314087
( 1593  /  5000 )...... Spent time: 4.731809616088867
( 1594  /  5000 )...... Spent time: 4.27385687828064
( 1595  /  5000 )...... Spent time: 5.996866703033447
( 1596  /  5000 )...... Spent time: 4.839985132217407
( 1597  /  5000 )...... Spent time: 6.995119094848633
( 1598  /  5000 )...... Spent time: 5.601739168167114
( 1599  /  5000 )...... Spent time: 3.886794328689575
( 1600  /  5000 )...... Spent time: 4.188735485076904
( 1601  /  5000 )...... Spent time: 3.6600003242492676
( 1602  /  5000 )...... Spent time: 4.046382904052734
( 1603  /  5000 )...... Spent time: 4.199304580688477
( 1604  /  5000 )...... Spent time: 4.68297815322876
( 1605  /  5000 )...... Spent time: 5.2641212940216064
( 1606  /  5000 )...... Spent time: 3.9373207092285156
( 1607  /  5000 )...... Spent time: 3.81015944480896
( 1608  /  5000 )...... Spent time: 5.867859601974487
( 1609  /  5000 )...... Spent time: 6.234491348266602
( 1610  /  5000 )...... Spent time: 6.162458419799805
( 1611  /  5000 )...... Spent time: 7.00905966758728
( 1612  /  5000 )...... Spent time: 5.552722692489624
( 1613  /  5000 )...... Spent time: 5.204963445663452
( 1614  /  5000 )...... Spent time: 6.612059831619263
( 1615  /  5000 )...... Spent time: 4.227032661437988
( 1616  /  5000 )...... Spent time: 5.129566431045532
( 1617  /  5000 )...... Spent time: 5.26250433921814
( 1618  /  5000 )...... Spent time: 6.090721607208252
( 1619  /  5000 )...... Spent time: 5.270814418792725
( 1620  /  5000 )...... Spent time: 4.327095031738281
( 1621  /  5000 )...... Spent time: 4.138755559921265
( 1622  /  5000 )...... Spent time: 5.474294900894165
( 1623  /  5000 )...... Spent time: 5.017970085144043
( 1624  /  5000 )...... Spent time: 5.118541479110718
( 1625  /  5000 )...... Spent time: 5.488595724105835
( 1626  /  5000 )...... Spent time: 5.601003170013428
( 1627  /  5000 )...... Spent time: 5.1590657234191895
( 1628  /  5000 )...... Spent time: 4.11342453956604
( 1629  /  5000 )...... Spent time: 7.682362079620361
( 1630  /  5000 )...... Spent time: 5.77742600440979
( 1631  /  5000 )...... Spent time: 5.931071043014526
( 1632  /  5000 )...... Spent time: 6.677533864974976
( 1633  /  5000 )...... Spent time: 4.900676727294922
( 1634  /  5000 )...... Spent time: 5.949156284332275
( 1635  /  5000 )...... Spent time: 5.526249170303345
( 1636  /  5000 )...... Spent time: 3.680699110031128
( 1637  /  5000 )...... Spent time: 6.206155776977539
( 1638  /  5000 )...... Spent time: 4.351956367492676
( 1639  /  5000 )...... Spent time: 5.045654535293579
( 1640  /  5000 )...... Spent time: 4.717958211898804
( 1641  /  5000 )...... Spent time: 4.196679353713989
( 1642  /  5000 )...... Spent time: 6.562458038330078
( 1643  /  5000 )...... Spent time: 6.7818334102630615
( 1644  /  5000 )...... Spent time: 4.15876030921936
( 1645  /  5000 )...... Spent time: 6.649538993835449
( 1646  /  5000 )...... Spent time: 7.278423070907593
( 1647  /  5000 )...... Spent time: 3.96073842048645
( 1648  /  5000 )...... Spent time: 3.8513453006744385
( 1649  /  5000 )...... Spent time: 4.8911614418029785
( 1650  /  5000 )...... Spent time: 4.296270847320557
( 1651  /  5000 )...... Spent time: 3.837808132171631
( 1652  /  5000 )...... Spent time: 6.404968023300171
( 1653  /  5000 )...... Spent time: 4.132874011993408
( 1654  /  5000 )...... Spent time: 5.493109941482544
( 1655  /  5000 )...... Spent time: 4.879535913467407
( 1656  /  5000 )...... Spent time: 6.637122392654419
( 1657  /  5000 )...... Spent time: 6.7302374839782715
( 1658  /  5000 )...... Spent time: 4.816277027130127
( 1659  /  5000 )...... Spent time: 5.3599534034729
( 1660  /  5000 )...... Spent time: 6.408998489379883
( 1661  /  5000 )...... Spent time: 6.887301445007324
( 1662  /  5000 )...... Spent time: 3.905158519744873
( 1663  /  5000 )...... Spent time: 5.792384386062622
( 1664  /  5000 )...... Spent time: 8.32881212234497
( 1665  /  5000 )...... Spent time: 4.046846389770508
( 1666  /  5000 )...... Spent time: 4.835831880569458
( 1667  /  5000 )...... Spent time: 5.8366169929504395
( 1668  /  5000 )...... Spent time: 5.614877223968506
( 1669  /  5000 )...... Spent time: 3.810054302215576
( 1670  /  5000 )...... Spent time: 5.843882083892822
( 1671  /  5000 )...... Spent time: 4.8343048095703125
( 1672  /  5000 )...... Spent time: 5.805978775024414
( 1673  /  5000 )...... Spent time: 6.356419801712036
( 1674  /  5000 )...... Spent time: 4.358864784240723
( 1675  /  5000 )...... Spent time: 5.111867427825928
( 1676  /  5000 )...... Spent time: 4.819365501403809
( 1677  /  5000 )...... Spent time: 4.108134746551514
( 1678  /  5000 )...... Spent time: 5.825743913650513
( 1679  /  5000 )...... Spent time: 6.287261486053467
( 1680  /  5000 )...... Spent time: 5.069696426391602
( 1681  /  5000 )...... Spent time: 6.784817934036255
( 1682  /  5000 )...... Spent time: 4.674958944320679
( 1683  /  5000 )...... Spent time: 4.114934921264648
( 1684  /  5000 )...... Spent time: 5.081814289093018
( 1685  /  5000 )...... Spent time: 5.509513854980469
( 1686  /  5000 )...... Spent time: 5.566890716552734
